,Unnamed: 0,X,meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
210,211,243,0.183978084,0.064989354,0.202814302,0.125305652,0.242214533,0.11690888099999999,1.649985289,6.465764031,0.936951482,0.547996147,0.234140715,0.183978084,0.12086715099999999,0.023703704,0.262295082,0.7784090909999999,0.1015625,4.1640625,4.0625,0.22365384600000002,sad
211,212,244,0.179046693,0.066000991,0.19138888899999998,0.116111111,0.23444444399999997,0.11833333300000001,1.387999935,4.672286134,0.930261435,0.479924439,0.091388889,0.179046693,0.105021831,0.024922117999999997,0.24242424199999998,0.811899038,0.09375,4.328125,4.234375,0.235547355,sad
212,213,245,0.174025277,0.073770669,0.19294951300000002,0.115323295,0.235110717,0.11978742199999999,3.007303982,16.46711786,0.929524406,0.535483896,0.233870682,0.174025277,0.10112247199999999,0.016326531000000002,0.19753086399999997,0.7385110290000001,0.0,5.828125,5.828125,0.174346515,sad
213,214,246,0.16596002,0.065871628,0.17341463399999998,0.11024390199999999,0.224878049,0.11463414599999999,2.34391125,9.871049275,0.925409904,0.514595849,0.11024390199999999,0.16596002,0.12151720099999999,0.037209302,0.24242424199999998,0.180606618,0.0,0.7734375,0.7734375,0.228535354,sad
214,215,247,0.17313639100000003,0.068057188,0.167225583,0.120760588,0.238859118,0.11809853099999999,2.12140662,8.132402504,0.93157076,0.519009452,0.125116681,0.17313639100000003,0.12006435800000001,0.01611279,0.275862069,1.067555147,0.09375,5.1484375,5.0546875,0.286418083,sad
215,216,248,0.179138438,0.070588267,0.185485232,0.120270042,0.24833755300000002,0.128067511,1.694712994,5.693457867,0.925638022,0.44942947,0.25448101300000003,0.179138438,0.123744925,0.029090908999999998,0.262295082,1.421875,0.0,5.609375,5.609375,0.285433393,sad
216,217,249,0.156348932,0.076284805,0.139471698,0.107773585,0.230550943,0.122777358,2.075351015,8.266484385,0.9348009559999999,0.530315169,0.11664905699999999,0.156348932,0.12237215,0.027444253999999998,0.24242424199999998,0.7098214290000001,0.0,5.6328125,5.6328125,0.159573692,sad
217,218,250,0.164069928,0.07632599799999999,0.14311111099999999,0.103777778,0.236888889,0.133111111,1.880567672,6.732998646,0.942080859,0.587785824,0.275333333,0.164069928,0.11434352800000001,0.015763547,0.262295082,0.711805556,0.0078125,5.4296875,5.421875,0.182907061,sad
218,219,251,0.174066306,0.069410155,0.158470765,0.127196402,0.24620689699999998,0.119010495,3.425653427,17.62000527,0.9216320090000001,0.521081033,0.133703148,0.174066306,0.113083467,0.016632017,0.26666666699999997,0.9289434520000001,0.0625,5.609375,5.546875,0.198802817,sad
219,220,252,0.163719024,0.065096588,0.176976744,0.10534883699999999,0.21627907,0.110930233,2.306770799,9.279421056,0.925445788,0.516975757,0.108837209,0.163719024,0.100859072,0.019900498,0.253968254,0.47482638899999996,0.0,5.078125,5.078125,0.144253394,sad
220,221,253,0.18744237100000002,0.060995209,0.18175,0.14525,0.23525,0.09,2.010042671,8.912441557000001,0.9275175529999999,0.476770983,0.27975,0.18744237100000002,0.139551693,0.017738359,0.246153846,0.46875,0.0,2.6796875,2.6796875,0.150145773,happy
221,222,254,0.18180828899999998,0.060609542,0.17759116,0.142939227,0.23204419899999998,0.08910497199999999,1.36395625,5.421496007999999,0.938343672,0.49933159200000005,0.170475138,0.18180828899999998,0.129763557,0.02075227,0.262295082,0.5390625,0.0,2.734375,2.734375,0.155324675,happy
222,223,255,0.201860342,0.06494232900000001,0.230955414,0.13940552,0.255329087,0.11592356699999999,1.923870288,6.7958116120000005,0.911209314,0.421651302,0.233036093,0.201860342,0.12271618,0.016410256,0.275862069,0.7919034090000001,0.21875,5.28125,5.0625,0.22037037,happy
223,224,256,0.17745766100000002,0.053307615,0.17586337800000001,0.150891841,0.202960152,0.052068311,1.804527169,6.195066636,0.920188751,0.453708379,0.152485769,0.17745766100000002,0.129987817,0.026578072999999997,0.24242424199999998,1.484375,0.09375,6.6015625,6.5078125,0.325587378,happy
224,225,257,0.21488338399999998,0.060137314000000004,0.225548833,0.200138289,0.25749351800000003,0.057355229,1.6957462319999999,5.213980611,0.8934023209999999,0.33691507299999995,0.277821953,0.21488338399999998,0.19481561100000003,0.015732547,0.271186441,1.192023026,0.0,5.890625,5.890625,0.252210433,happy
225,226,258,0.205824222,0.072381268,0.226691312,0.19253234800000002,0.253863216,0.061330869,1.7655310880000001,6.462188571,0.898215232,0.342375162,0.234195933,0.205824222,0.198590624,0.016649324,0.26666666699999997,0.91796875,0.234375,4.5703125,4.3359375,0.187387387,happy
226,227,259,0.208811647,0.054614025999999996,0.22160873899999997,0.181290963,0.24774578,0.066454816,1.547279211,5.013312483,0.905101681,0.35414041399999996,0.256087388,0.208811647,0.17491730600000002,0.015732547,0.26666666699999997,1.40625,0.0,6.203125,6.203125,0.35331654100000004,happy
227,228,260,0.217132658,0.04822285900000001,0.229064143,0.19579390100000002,0.249085174,0.053291272,1.77468152,6.247915762000001,0.893261836,0.332452455,0.231125131,0.217132658,0.202145077,0.024390244,0.271186441,1.5384615380000002,0.0,5.6640625,5.6640625,0.380804598,happy
228,229,261,0.16851459100000002,0.070026974,0.17400437600000002,0.096498906,0.22975929999999997,0.133260394,2.505287503,12.94004815,0.93266229,0.539886755,0.090678337,0.16851459100000002,0.080728236,0.01760176,0.26666666699999997,0.547526042,0.0859375,4.3515625,4.265625,0.204795205,sad
229,230,262,0.168979536,0.066357192,0.182261554,0.10820059,0.227964602,0.11976401199999999,1.871162706,6.612479912,0.9268414640000001,0.5160590270000001,0.232094395,0.168979536,0.112720524,0.019277108,0.24242424199999998,0.29296875,0.09375,0.6328125,0.5390625,0.32552954300000003,sad
230,231,263,0.17418598100000002,0.062359766,0.177623991,0.122399077,0.23026528300000002,0.107866205,1.87914171,9.806449209,0.9477228659999999,0.598146995,0.23317185699999998,0.17418598100000002,0.110020542,0.025157232999999998,0.275862069,0.179036458,0.0,0.4140625,0.4140625,0.33619211,sad
231,232,264,0.18122613,0.068274688,0.179459459,0.127297297,0.24432432399999998,0.11702702699999999,0.93504793,3.16540402,0.945682604,0.574501485,0.277567568,0.18122613,0.09806408800000001,0.016877637,0.235294118,0.978645833,0.09375,5.3515625,5.2578125,0.281150499,sad
232,233,265,0.18741264600000002,0.058664702,0.193367037,0.15033367,0.23215369100000002,0.08182002,0.869880828,2.976901215,0.9389805729999999,0.501626961,0.21290192100000002,0.18741264600000002,0.12490229,0.031496063,0.21052631600000002,0.654575893,0.1328125,4.984375,4.8515625,0.109253066,sad
233,234,266,0.17463655,0.055348535,0.17277899300000002,0.148577681,0.219343545,0.070765864,2.0878623640000002,7.952603081,0.92969882,0.514043562,0.16971553600000003,0.17463655,0.12245774300000001,0.034115138999999996,0.246153846,0.206380208,0.0,0.46875,0.46875,0.27121212100000003,sad
234,235,267,0.176530191,0.056329925,0.17002188199999999,0.143676149,0.215973742,0.072297593,2.393611377,11.2106773,0.917645303,0.480129284,0.16940919,0.176530191,0.146068419,0.043010753,0.246153846,0.339488636,0.1328125,0.6484375,0.515625,0.321212121,sad
236,237,269,0.200860729,0.06466678099999999,0.216340111,0.163031423,0.25438077600000003,0.09134935300000001,1.600665079,6.141503008,0.919084447,0.40658880799999997,0.27663586,0.200860729,0.169386019,0.017758047,0.275862069,0.6083984379999999,0.1484375,2.8125,2.6640625,0.14740958,angry
238,239,271,0.18078891100000002,0.058922855,0.199543058,0.118594025,0.22340949,0.104815466,1.76842497,6.253656489,0.9148774709999999,0.395556494,0.221441125,0.18078891100000002,0.10273172900000001,0.016376663,0.23880597,0.846484375,0.0,4.84375,4.84375,0.136200717,angry
240,241,273,0.208675534,0.073186895,0.232008412,0.19579390100000002,0.256740273,0.060946372,2.07280618,8.354860122,0.901030619,0.40637416600000004,0.27911671899999996,0.208675534,0.176785197,0.041558442,0.271186441,0.7073317309999999,0.234375,2.734375,2.5,0.15,angry
242,243,275,0.21552415800000002,0.064362188,0.229891839,0.19795476899999997,0.263480826,0.065526057,2.512948606,10.58523687,0.89570848,0.40427118100000003,0.279449361,0.21552415800000002,0.188233674,0.069565217,0.275862069,0.65625,0.0,2.484375,2.484375,0.219641993,angry
243,244,276,0.216690938,0.069920581,0.236499508,0.198230088,0.266509341,0.068279253,3.315079662,18.15252736,0.894479549,0.41986892299999995,0.279449361,0.216690938,0.16141367,0.016877637,0.275862069,0.9408482140000001,0.0,6.9140625,6.9140625,0.16888309399999998,angry
244,245,285,0.17129654600000002,0.07574600000000001,0.170354493,0.115416323,0.247914262,0.132497939,1.714391744,5.907898577999999,0.937970535,0.55510436,0.25622423699999997,0.17129654600000002,0.122972063,0.036866359,0.246153846,0.626736111,0.0,4.3203125,4.3203125,0.122433784,angry
245,246,286,0.173000287,0.070621315,0.153414634,0.126585366,0.24439024399999998,0.117804878,1.631520459,5.429765717,0.937791863,0.5394390579999999,0.279268293,0.173000287,0.13301218199999998,0.029090908999999998,0.24242424199999998,1.121875,0.0859375,5.359375,5.2734375,0.333703704,angry
246,247,287,0.177499961,0.064961245,0.19025641,0.11692307699999999,0.23230769199999998,0.115384615,2.010938686,9.982548743999999,0.943588277,0.540211219,0.23307692300000002,0.177499961,0.141428948,0.04519774,0.25,1.460449219,0.0859375,5.25,5.1640625,0.325567322,angry
247,248,288,0.183840193,0.063428971,0.19077512,0.13718660300000002,0.23498564600000002,0.097799043,1.141582707,4.5654376569999995,0.944022638,0.49635191,0.277856459,0.183840193,0.118294822,0.018604651,0.271186441,0.9285714290000001,0.0859375,5.3125,5.2265625,0.221110728,angry
248,249,289,0.170917818,0.059792305,0.17797197,0.138268755,0.205902721,0.067633965,1.7762468880000002,6.816980171,0.939957816,0.546948831,0.187205276,0.170917818,0.135404401,0.021917807999999997,0.25,0.959292763,0.0078125,4.7109375,4.703125,0.284145441,angry
249,250,290,0.18838653800000002,0.065750007,0.19410256399999998,0.15333333300000002,0.237948718,0.084615385,1.196121281,4.181537044,0.936785414,0.478330641,0.231538462,0.18838653800000002,0.152532141,0.018604651,0.246153846,1.29296875,0.1640625,6.2421875,6.078125,0.27652099399999996,angry
250,251,291,0.187319252,0.051849837999999995,0.19041876,0.156884422,0.21996649899999998,0.063082077,1.4028833280000002,4.884483376,0.929351596,0.446675618,0.19932998300000002,0.187319252,0.149686515,0.035242291,0.246153846,1.392269737,0.171875,5.921875,5.75,0.23641304300000002,angry
251,252,292,0.181403619,0.062567289,0.187328605,0.132167061,0.23388494899999998,0.101717888,1.14121597,4.921583334,0.9473937020000001,0.527935555,0.23366430300000002,0.181403619,0.120891149,0.017148982,0.26666666699999997,0.977163462,0.0,6.6796875,6.6796875,0.154339181,angry
252,253,293,0.198771212,0.06213757,0.207655502,0.162105263,0.249454545,0.08734928199999999,1.306470489,4.450154849,0.922610521,0.438712008,0.278660287,0.198771212,0.162705193,0.017316017,0.275862069,0.9171875,0.0,5.515625,5.515625,0.21044111699999998,happy
253,254,294,0.19470008,0.058946530999999996,0.197037037,0.16374269,0.236335283,0.072592593,1.575842917,5.597129788999999,0.9161068529999999,0.4169683,0.16838206600000002,0.19470008,0.165574664,0.034408602,0.271186441,0.775520833,0.1640625,3.65625,3.4921875,0.224193033,happy
254,255,295,0.203792942,0.049914047999999996,0.211142191,0.173286713,0.235617716,0.062331002,1.688558901,6.839313107000001,0.91097244,0.376931984,0.21081585100000003,0.203792942,0.17060778899999998,0.017486339,0.25,0.471875,0.3203125,0.6796875,0.359375,0.38647343,happy
255,256,296,0.21257921600000002,0.051241958,0.22864864899999998,0.175405405,0.253513514,0.078108108,2.071757849,8.770374233,0.9007016090000001,0.330260333,0.232432432,0.21257921600000002,0.16181447699999998,0.027633851,0.271186441,0.980208333,0.171875,5.5078125,5.3359375,0.213030747,happy
256,257,297,0.20377536300000001,0.062353875999999996,0.218046672,0.177873812,0.24684529,0.068971478,1.789129194,6.387118527999999,0.911565614,0.414569509,0.23159896300000002,0.20377536300000001,0.17971365,0.021276596000000002,0.26666666699999997,0.7126736109999999,0.0,4.734375,4.734375,0.183944865,happy
257,258,298,0.191110528,0.076828177,0.206829268,0.17463414600000002,0.248780488,0.07414634099999999,1.1969979309999998,3.756679995,0.9174694879999999,0.412928722,0.27804878,0.191110528,0.179181626,0.019047619,0.275862069,0.6918402779999999,0.0,3.546875,3.546875,0.246436901,happy
258,259,299,0.21708170100000002,0.050759430999999994,0.22460039,0.18693957100000003,0.260077973,0.073138402,1.434224955,4.348665561000001,0.901060028,0.317240339,0.21095516600000003,0.21708170100000002,0.19639401,0.015748031000000003,0.275862069,0.7371651790000001,0.1484375,4.8671875,4.71875,0.185939888,happy
259,260,300,0.218068473,0.049551955,0.231021234,0.181759353,0.258200202,0.076440849,1.61984154,5.0079789539999995,0.8910292390000001,0.28399699100000003,0.233003033,0.218068473,0.18337109899999998,0.01793722,0.275862069,1.107572115,0.234375,4.578125,4.34375,0.279826139,happy
261,262,302,0.22502516399999997,0.040361406,0.233611111,0.208888889,0.2475,0.038611111000000004,2.460159351,10.029163699999998,0.848498015,0.140427145,0.2375,0.22502516399999997,0.199087328,0.039506173,0.26666666699999997,1.303710938,0.234375,5.3515625,5.1171875,0.09912759,sad
264,265,305,0.214381627,0.039298213,0.218990257,0.196421612,0.23932683800000001,0.042905226,2.2356896219999998,8.264423949,0.857259717,0.15688694,0.20088574,0.214381627,0.188564654,0.036613272,0.262295082,0.678819444,0.0,6.5,6.5,0.146108774,sad
265,266,306,0.212587972,0.047875518,0.210487805,0.19780487800000002,0.24682926800000002,0.04902439,2.20036712,8.260984942,0.8622058000000001,0.161677836,0.20731707300000002,0.212587972,0.19013541399999997,0.023633677999999998,0.258064516,0.677455357,0.0,5.296875,5.296875,0.17936742100000003,sad
266,267,307,0.206327597,0.037890932999999995,0.210378378,0.195495495,0.227783784,0.032288288,2.43094656,8.574313629,0.834538291,0.138098866,0.20054054100000002,0.206327597,0.17812734100000002,0.017857143,0.231884058,0.92109375,0.171875,6.0546875,5.8828125,0.144474733,sad
267,268,308,0.211097956,0.033880499,0.214285714,0.19261904800000001,0.23404761899999998,0.041428571000000004,2.4579752630000002,9.832182103,0.8523828379999999,0.11053967,0.23595238100000002,0.211097956,0.20026307399999999,0.083333333,0.246153846,0.413194444,0.0,0.9296875,0.9296875,0.303509639,sad
268,269,309,0.224333872,0.041817996,0.228222222,0.197111111,0.261555556,0.064444444,2.096417737,7.35602982,0.8599153540000001,0.163484498,0.263111111,0.224333872,0.186929679,0.016048144,0.26666666699999997,0.546502976,0.171875,4.1328125,3.9609375,0.13865877699999998,sad
269,270,310,0.208128553,0.039622941,0.206383963,0.191272167,0.236823439,0.045551272000000004,2.301775905,8.65985462,0.860064513,0.16740515,0.197316885,0.208128553,0.188687238,0.041558442,0.253968254,0.579545455,0.03125,4.9375,4.90625,0.135350318,sad
275,276,316,0.240670355,0.039831866,0.24620187300000002,0.22813735699999999,0.26951092600000004,0.041373569,3.2015135580000003,14.33726552,0.8196024959999999,0.114093681,0.269802289,0.240670355,0.202308182,0.0625,0.275862069,0.557091346,0.15625,0.8515625,0.6953125,0.33895131100000003,happy
280,281,321,0.226556156,0.038372941,0.228096192,0.214348697,0.25250501,0.038156313,3.000535337,13.17605828,0.82282931,0.155653632,0.22529058100000002,0.226556156,0.207203852,0.035010941000000004,0.262295082,1.045898438,0.2109375,5.90625,5.6953125,0.094748187,sad
281,282,322,0.234642766,0.036362338,0.233611111,0.220555556,0.263333333,0.042777777999999995,2.650406114,10.96249501,0.829083473,0.152364832,0.23277777800000002,0.234642766,0.212619542,0.049079755,0.271186441,0.611979167,0.2109375,3.34375,3.1328125,0.149982187,sad
282,283,323,0.234481319,0.033917581,0.235546392,0.216783505,0.261525773,0.044742267999999995,1.956447324,6.199432133999999,0.8397107890000001,0.12176092300000001,0.216494845,0.234481319,0.225834449,0.067226891,0.275862069,0.493389423,0.2265625,0.875,0.6484375,0.34939759,sad
285,286,326,0.19143500600000002,0.08717544699999999,0.23097561,0.155609756,0.255365854,0.099756098,1.387802948,4.059561505,0.920696414,0.44390532,0.255609756,0.19143500600000002,0.167294537,0.03874092,0.262295082,1.418359375,0.0,5.4765625,5.4765625,0.18852766699999998,sad
287,288,328,0.219073503,0.064700755,0.23560673199999999,0.198653676,0.26586359600000004,0.06720992,2.7044997019999997,12.14479972,0.896671433,0.39648328200000005,0.277519929,0.219073503,0.119971859,0.023809524,0.222222222,1.245584239,0.3359375,6.5,6.1640625,0.147309598,sad
288,289,329,0.22415575899999998,0.051291142000000005,0.23590132800000002,0.215180266,0.252637571,0.037457306,3.1542768160000003,16.32373158,0.8555931920000001,0.22022028300000002,0.236698292,0.22415575899999998,0.202167378,0.066945607,0.258064516,1.1140625,0.2421875,6.703125,6.4609375,0.2125583,angry
289,290,330,0.219866597,0.058926596,0.231567568,0.213153153,0.256036036,0.042882883,2.9710263080000003,14.18472152,0.863845379,0.23822890100000002,0.23409009,0.219866597,0.19616788,0.051446945,0.271186441,1.107077206,0.2265625,4.375,4.1484375,0.293432203,angry
290,291,331,0.240940331,0.037544392,0.250952381,0.228333333,0.266428571,0.038095238,2.438143653,8.992643338999999,0.84073713,0.16811594800000002,0.275952381,0.240940331,0.208657197,0.048780488,0.275862069,1.1500822370000001,0.2421875,5.90625,5.6640625,0.186436782,angry
291,292,332,0.241302297,0.039316527999999996,0.251794872,0.22871794899999998,0.267179487,0.038461537999999997,2.689885559,10.64668966,0.8377406629999999,0.15996048,0.25076923100000004,0.241302297,0.176745686,0.021136062999999997,0.275862069,1.2881433820000001,0.234375,6.625,6.390625,0.19422371600000002,angry
294,295,335,0.17507819,0.079279403,0.184786463,0.14800967,0.23532635,0.08731668,0.8963805570000001,3.2420269489999995,0.9505082990000001,0.6167383320000001,0.26307816300000003,0.17507819,0.196698471,0.016,0.26666666699999997,1.30766369,0.4296875,6.546875,6.1171875,0.151404853,angry
297,298,346,0.219137633,0.046519833,0.230753769,0.208241206,0.23943048600000003,0.03118928,3.177608568,14.89071307,0.859364382,0.21671825,0.23427135699999999,0.219137633,0.18294559300000002,0.022566996000000002,0.275862069,0.980078125,0.1640625,4.390625,4.2265625,0.16470473800000002,angry
298,299,347,0.22675666,0.035499821,0.23230622,0.215157895,0.245703349,0.030545455,3.0289821960000003,13.30497583,0.836516855,0.17092781399999998,0.23632535899999998,0.22675666,0.21536958399999998,0.030534351,0.262295082,1.144791667,0.2265625,6.8515625,6.625,0.20552560600000003,angry
300,301,349,0.207562417,0.075771657,0.233023256,0.18232558100000001,0.263255814,0.080930233,2.293978258,8.418628491,0.9095372190000001,0.47233158799999997,0.27465116300000003,0.207562417,0.164728528,0.017241378999999998,0.258064516,0.997532895,0.2265625,3.1484375,2.921875,0.18107546,angry
301,302,350,0.24659738399999998,0.0345215,0.257111717,0.233714805,0.268810173,0.035095367999999995,3.351616522,16.28036683,0.804938415,0.121473676,0.265504087,0.24659738399999998,0.21281914,0.045325779000000004,0.271186441,0.960449219,0.234375,5.1015625,4.8671875,0.20010700899999997,angry
302,303,351,0.236859741,0.042986763,0.248255093,0.22419840600000002,0.267103632,0.042905226,3.071089715,15.06843181,0.8424159929999999,0.19368869800000002,0.277023915,0.236859741,0.19163182899999998,0.018411968,0.275862069,1.3483455880000002,0.2734375,6.75,6.4765625,0.24819059100000002,angry
304,305,353,0.234593052,0.033653485,0.234209945,0.223381215,0.26081768,0.037436463999999996,2.940764005,13.24595199,0.8327934579999999,0.113803092,0.233281768,0.234593052,0.20860064899999997,0.022377622000000003,0.271186441,0.950520833,0.234375,4.0625,3.828125,0.253246753,happy
305,306,354,0.23378141600000002,0.032048049,0.23266298300000002,0.216265193,0.260508287,0.044243094000000004,2.33752298,8.017715642999999,0.8282496979999999,0.10051837300000001,0.23266298300000002,0.23378141600000002,0.20222733899999998,0.026446281000000002,0.275862069,0.426136364,0.0,0.875,0.875,0.300892857,happy
306,307,355,0.233749722,0.034742496,0.23651396600000002,0.21273743,0.261854749,0.049117318,2.120818942,7.578968203,0.842102385,0.093900095,0.276871508,0.233749722,0.165365085,0.017621145,0.275862069,0.780539773,0.265625,3.8515625,3.5859375,0.137908497,happy
307,308,356,0.22858971600000003,0.039757588999999996,0.233386545,0.22093500600000002,0.247115165,0.02618016,3.149726955,14.83547378,0.832357197,0.132458989,0.237217788,0.22858971600000003,0.17186622399999998,0.028985507,0.26666666699999997,0.8309659090000001,0.171875,5.421875,5.25,0.125297619,happy
308,309,357,0.233168884,0.03577028,0.23359116,0.22492817699999998,0.25803314899999996,0.033104972,3.03372637,13.83914327,0.829748064,0.14211817699999998,0.22925966899999997,0.233168884,0.174768112,0.034334764,0.275862069,0.612630208,0.171875,3.1875,3.015625,0.160621762,happy
309,310,358,0.229760043,0.058813141,0.243142251,0.225902335,0.265138004,0.039235669,2.154919525,7.1715033539999995,0.854785267,0.23196516399999997,0.268704883,0.229760043,0.159921305,0.021768707,0.271186441,1.201171875,0.34375,5.5546875,5.2109375,0.24833038,happy
310,311,359,0.232805738,0.057998299,0.249057421,0.224182015,0.267258938,0.043076922999999996,2.7413724669999997,12.1483484,0.846207355,0.23578087,0.279696641,0.232805738,0.159424703,0.017148982,0.258064516,0.582682292,0.3515625,1.4375,1.0859375,0.30085022899999997,happy
312,313,361,0.167053113,0.055754864,0.16025641,0.118974359,0.216923077,0.097948718,1.6965648819999999,5.504328208,0.9185606479999999,0.413391739,0.163846154,0.167053113,0.126586678,0.018079096,0.207792208,0.5464154410000001,0.0,4.46875,4.46875,0.113854895,sad
313,314,362,0.166646833,0.057155815,0.157631579,0.11947368400000001,0.223947368,0.104473684,2.221811176,8.554297965,0.910638328,0.43205240000000006,0.151578947,0.166646833,0.136350331,0.023255814,0.258064516,0.526855469,0.0859375,3.6484375,3.5625,0.131578947,sad
314,315,363,0.18167077,0.060818730999999994,0.171581677,0.13455488300000001,0.240553155,0.10599827099999999,1.5340156880000002,5.521783478,0.922886022,0.34578623799999997,0.26983578199999997,0.18167077,0.128400074,0.03047619,0.258064516,1.012207031,0.0859375,6.2421875,6.15625,0.21717428100000002,sad
315,316,364,0.17284830699999998,0.064791864,0.161569378,0.113607656,0.228822967,0.115215311,1.4981897990000002,5.20693803,0.923768787,0.416336847,0.13611483300000002,0.17284830699999998,0.10940693,0.017021276999999998,0.231884058,0.679199219,0.078125,6.1796875,6.1015625,0.15501493800000002,sad
317,318,366,0.170390128,0.064229208,0.17523445,0.110392344,0.230698565,0.12030622,1.536476341,5.130860708999999,0.9204601609999999,0.419623959,0.115751196,0.170390128,0.105317497,0.03902439,0.23880597,0.895833333,0.0859375,5.7890625,5.703125,0.216927593,sad
320,321,369,0.165677363,0.06046034,0.16675,0.11699999999999999,0.22525,0.10825,2.408348899,10.87152582,0.9162122220000001,0.428155434,0.1175,0.165677363,0.118746752,0.05,0.228571429,0.33928571399999996,0.0,4.546875,4.546875,0.116024598,sad
321,322,370,0.18192301800000002,0.061993139,0.167689464,0.131201479,0.233678373,0.102476895,1.655917219,5.858525489,0.91581746,0.40596935100000003,0.151386322,0.18192301800000002,0.11335290199999999,0.022727273,0.222222222,0.922743056,0.1015625,6.9921875,6.890625,0.078364679,sad
322,323,371,0.17406316300000002,0.054847917999999996,0.16626465699999998,0.14,0.206365159,0.066365159,1.930381695,6.568286832999999,0.905375513,0.352549063,0.169782245,0.17406316300000002,0.12288897,0.016528926,0.262295082,0.444568452,0.0,5.6015625,5.6015625,0.10390516,sad
324,325,373,0.17846261600000002,0.070532523,0.185903984,0.115546476,0.243105209,0.127558733,1.288210804,4.163457095,0.932591328,0.5270113670000001,0.274279877,0.17846261600000002,0.114778129,0.016032064,0.262295082,0.7098214290000001,0.0,4.609375,4.609375,0.10821382,happy
325,326,374,0.174167543,0.058834829000000005,0.166268041,0.144041237,0.19571134,0.051670102999999995,2.208858334,8.221125945,0.896228826,0.39398421,0.169443299,0.174167543,0.150625064,0.023916292999999998,0.222222222,0.48660714299999996,0.0859375,2.3359375,2.25,0.15758547,happy
328,329,377,0.18330005800000002,0.08793870699999999,0.21414634100000002,0.168780488,0.24609756100000002,0.077317073,1.5762523130000001,5.329471064,0.90102324,0.289099772,0.21,0.18330005800000002,0.20761675100000002,0.048632219000000004,0.275862069,0.521267361,0.0,3.1328125,3.1328125,0.139357489,happy
329,330,378,0.20894094100000002,0.071318295,0.228414526,0.19815766199999998,0.255447298,0.057289637000000004,2.001575065,6.816597198999999,0.893605526,0.35669357700000004,0.27826395,0.20894094100000002,0.20818772100000002,0.022008253,0.275862069,0.666666667,0.09375,3.1328125,3.0390625,0.200362922,happy
330,331,379,0.20978675100000002,0.047440961,0.21551815800000002,0.189973428,0.23560673199999999,0.045633304000000006,2.472687267,10.76332751,0.882626296,0.23088581600000002,0.21179805100000001,0.20978675100000002,0.177436903,0.024577573,0.275862069,0.822916667,0.0,5.7734375,5.7734375,0.155006766,happy
331,332,380,0.23509945899999998,0.051811394000000004,0.253904939,0.22415657,0.265908667,0.041752097,3.0109961239999996,13.40291497,0.854243895,0.27458877600000003,0.262516309,0.23509945899999998,0.21098254100000002,0.018411968,0.275862069,0.776194853,0.1015625,6.921875,6.8203125,0.144258305,happy
334,335,383,0.18334816399999998,0.055970566,0.170151668,0.142406471,0.233569262,0.09116279099999999,1.424815752,5.199521037,0.915120215,0.38174084399999997,0.150899899,0.18334816399999998,0.135372295,0.035087718999999996,0.25,0.724888393,0.109375,5.8359375,5.7265625,0.18700808100000002,sad
335,336,384,0.189537555,0.058183405,0.16975970399999998,0.144399261,0.253086876,0.108687616,1.9733806880000002,7.167141701,0.8990134059999999,0.336984045,0.153197782,0.189537555,0.137206254,0.019512195,0.25,0.950683594,0.1484375,5.8125,5.6640625,0.199908046,sad
336,337,385,0.20121855600000002,0.047232707,0.200908265,0.170644868,0.236257947,0.065613079,1.6438837819999998,5.836946212000001,0.901531147,0.271110318,0.179037239,0.20121855600000002,0.153572925,0.017003188,0.271186441,0.47048611100000004,0.0078125,2.796875,2.7890625,0.12464986,sad
338,339,387,0.198009302,0.046817489000000004,0.19933136699999998,0.179233038,0.22906588,0.049832842,2.099436959,7.549120929,0.874386289,0.20106677,0.21199606699999998,0.198009302,0.181112052,0.066666667,0.258064516,0.943474265,0.0,5.8671875,5.8671875,0.138748336,sad
339,340,388,0.19458488100000002,0.044385457999999996,0.190493942,0.163094129,0.22415657,0.061062442,1.425401242,4.403617351,0.8958735870000001,0.256598404,0.16779124,0.19458488100000002,0.155406986,0.048929664000000005,0.222222222,1.043457031,0.1640625,6.3125,6.1484375,0.274883524,sad
341,342,390,0.198055129,0.091639185,0.236612613,0.17632432399999998,0.260828829,0.084504505,2.2785349569999997,7.9579165860000005,0.892084325,0.405257769,0.255531532,0.198055129,0.224682059,0.027210883999999998,0.275862069,0.8786764709999999,0.0,5.171875,5.171875,0.162575529,angry
342,343,391,0.17750315100000003,0.062724802,0.1635,0.12925,0.2305,0.10125,1.395829589,4.973157538,0.93248698,0.457860349,0.1515,0.17750315100000003,0.111679696,0.034188034,0.246153846,0.786305147,0.09375,6.6640625,6.5703125,0.15160523199999998,angry
343,344,392,0.190378212,0.053396896,0.1945,0.15425,0.225,0.07075,1.103555453,3.592184065,0.9273667059999999,0.450075465,0.1895,0.190378212,0.142536549,0.016427105,0.222222222,0.877757353,0.03125,6.140625,6.109375,0.19972826100000002,angry
346,347,395,0.20249906399999998,0.088016787,0.235638397,0.18788443600000002,0.264603914,0.076719478,2.527275728,10.77105825,0.894127036,0.390533277,0.27712954300000003,0.20249906399999998,0.17407425899999998,0.016427105,0.275862069,0.9307291670000001,0.2578125,6.0078125,5.75,0.170031056,angry
